Chan 0, Chan 1, 
0.062923,0.436622,
0.123925,0.390335,
0.027542,0.447585,
0.015951,0.490827,
0.112945,0.434186,
0.029982,0.482301,
0.032422,0.392771,
0.053773,0.462202,
0.077564,0.415915,
0.038522,0.429923,
0.067193,0.479256,
-0.01638,0.434795,
-0.01333,0.428096,
0.007411,0.429923,
-0.0298,0.427487,
0.033642,0.420178,
0.022662,0.418351,
0.003141,0.430532,
0.106235,0.398862,
0.084884,0.33613,
0.112945,0.460984,
0.091594,0.458548,
0.064753,0.373891,
0.065363,0.450021,
0.078174,0.461593,
0.109895,0.403125,
-0.050541,0.483519,
0.043402,0.3745,
0.063533,0.432359,
-0.037731,0.423832,
0.045842,0.431141,
-0.004789,0.47621,
-0.02431,0.442713,
0.008631,0.40617,
0.025712,0.433577,
-0.03285,0.369628,
-0.001129,0.509708,
0.042792,0.491436,
0.032422,0.468902,
0.025712,0.415915,
0.015951,0.426269,
0.055603,0.423832,
-0.007229,0.389726,
-0.099343,0.416524,
-0.0237,0.459766,
-0.02492,0.409215,
-0.0176,0.429923,
0.011681,0.432968,
-0.096903,0.45063,
-0.02248,0.490218,
-0.001739,0.465857,
-0.040781,0.405561,
-0.055421,0.415915,
0.047063,0.459766,
-0.02187,0.365973,
0.019002,0.365973,
-0.01028,0.447585,
0.047063,0.36171,
-0.03407,0.412261,
0.014121,0.419569,
0.038522,0.369628,
-0.009059,0.437231,
0.034862,0.426878,
0.013511,0.422005,
0.005581,0.341002,
-0.045661,0.415306,
-0.063961,0.492655,
-0.058471,0.454894,
-0.001739,0.389726,
0.020222,0.468902,
-0.043831,0.486564,
0.003141,0.356838,
-0.000519,0.347093,
-0.0115,0.402516,
0.055603,0.481692,
-0.054811,0.350747,
-0.075552,0.414697,
-0.081652,0.484737,
-0.085922,0.383026,
-0.02004,0.389726,
-0.02614,0.426269,
-0.01089,0.458548,
-0.02614,0.394598,
-0.044441,0.353792,
-0.061521,0.401907,
-0.049321,0.370846,
-0.03285,0.351356,
-0.03285,0.404952,
0.042182,0.386072,
0.009241,0.364755,
0.020222,0.378763,
-0.01028,0.326994,
0.022662,0.423832,
0.001921,0.404952,
-0.038951,0.338566,
-0.098123,0.437231,
0.040352,0.36171,
0.066583,0.457939,
0.001921,0.401907,
-0.007839,0.34892,
-0.058471,0.375109,
-0.046881,0.327603,
0.031202,0.362319,
0.012291,0.34222,
-0.02614,0.388508,
0.071463,0.426269,
0.028152,0.411652,
0.010461,0.340393,
0.014121,0.373891,
-0.01333,0.368409,
0.090374,0.407997,
0.053773,0.500572,
0.029982,0.352574,
0.073903,0.424442,
0.050113,0.399471,
-0.03651,0.400689,
0.072073,0.422614,
-0.006009,0.405561,
-0.004789,0.39338,
-0.042001,0.401907,
-0.063351,0.441495,
-0.002349,0.401907,
0.033642,0.384854,
0.015341,0.409215,
0.086714,0.407997,
-0.02553,0.362319,
0.023272,0.434186,
-0.01943,0.376936,
0.038522,0.409824,
-0.02004,0.383026,
-0.03529,0.402516,
0.010461,0.420178,
0.014731,0.373282,
0.049503,0.368409,
0.018391,0.414697,
-0.042001,0.456721,
-0.046881,0.412261,
0.014121,0.367191,
0.007411,0.446976,
0.009851,0.431141,
0.064143,0.397035,
0.086714,0.377545,
0.051943,0.392771,
0.020832,0.397644,
-0.02492,0.404343,
0.018391,0.399471,
0.027542,0.417133,
-0.051761,0.429923,
-0.001739,0.33613,
-0.02309,0.351965,
-0.01333,0.42566,
-0.080432,0.359274,
0.013511,0.420787,
-0.02492,0.368409,
0.036082,0.395207,
-0.007229,0.381199,
0.001311,0.369018,
0.020222,0.390944,
0.034862,0.370237,
0.022662,0.373282,
0.003751,0.407388,
0.021442,0.403734,
-0.007839,0.399471,
-0.059691,0.376936,
-0.051151,0.330649,
-0.084702,0.375109,
-0.02553,0.405561,
0.005581,0.36171,
-0.02797,0.314813,
0.017781,0.375718,
0.020222,0.344657,
-0.03529,0.398862,
0.005581,0.413479,
-0.03102,0.449412,
-0.074942,0.456721,
-0.059081,0.365364,
-0.065792,0.395816,
-0.098123,0.366582,
-0.107273,0.358665,
-0.03651,0.424442,
0.011071,0.449412,
-0.106053,0.383636,
-0.039561,0.42566,
-0.02736,0.378763,
-0.153635,0.403125,
-0.087142,0.369628,
-0.096903,0.397644,
-0.115813,0.465857,
-0.092632,0.3678,
-0.207317,0.285579,
-0.343961,0.154635,
-0.351282,0.066932,
-0.745966,-0.498261,
-1.048536,-0.998287,
-1.089408,-0.957481,
-1.15712,-1.111569,
-1.071717,-1.10487,
-1.16017,-1.09817,
-1.023526,-1.099998,
-1.14126,-1.095734,
-1.075987,-1.09817,
-1.060737,-1.054928,
-1.15407,-1.20658,
-1.176031,-1.165165,
-1.197382,-1.209626,
-1.111369,-1.166992,
-1.124789,-1.072591,
-1.118079,-1.230333,
-1.081478,-1.144458,
-1.211412,-1.233987,
-1.067447,-1.067718,
-1.176031,-1.09208,
-1.199212,-1.178564,
-1.179691,-1.107306,
-1.115029,-1.132886,
-1.082698,-1.033003,
-1.14126,-1.128014,
-1.009495,-1.079899,
-1.114419,-1.101825,
-1.116859,-1.08538,
-1.110149,-1.092689,
-1.1559,-1.124968,
-1.15956,-1.112178,
-1.115639,-0.990979,
-1.171761,-1.090253,
-1.16261,-1.122532,
-1.14065,-1.036657,
-1.202262,-1.012295,
-1.076597,-1.168211,
-1.085748,-1.07929,
-1.178471,-1.14324,
-1.131499,-1.205971,
-1.043046,-1.075636,
-1.119909,-1.095125,
-1.198602,-1.155421,
-1.124179,-1.146894,
-1.091848,-1.054928,
-1.224833,-1.220588,
-1.083308,-1.068936,
-1.14675,-1.063455,
-1.190061,-1.157857,
-1.039996,-1.080508,
-1.052807,-1.024476,
-1.130889,-1.147503,
-1.262044,-1.148721,
-1.093678,-1.068327,
-1.171761,-1.152375,
-1.196772,-1.261394,
-1.088188,-1.126795,
-1.072327,-1.120705,
-1.269364,-1.228506,
-1.076597,-1.172474,
-1.179691,-1.157248,
-1.201042,-1.266876,
-1.188841,-1.202317,
-1.121129,-1.118269,
-1.202262,-1.14933,
-1.069887,-1.0732,
-1.187621,-1.16882,
-1.208362,-1.260785,
-1.223003,-1.151157,
-1.185791,-1.194399,
-1.057077,-1.087817,
-1.235813,-1.255304,
-1.125399,-1.184046,
-1.15773,-1.191354,
-1.204702,-1.32778,
-1.105268,-1.167601,
-1.105878,-1.153593,
-1.306576,-1.229724,
-1.206532,-1.252259,
-1.116249,-1.157248,
-1.191281,-1.182219,
-1.241913,-1.329607,
-1.110149,-1.099998,
-1.235203,-1.325344,
-1.181521,-1.312554,
-1.116859,-1.303418,
-1.235203,-1.140804,
-1.281565,-1.253477,
-1.129059,-1.138367,
-1.269364,-1.276011,
-1.207142,-1.349097,
-1.105268,-1.157857,
-1.264484,-1.338134,
-1.248014,-1.366759,
-1.119909,-1.171865,
-1.301695,-1.333262,
-1.253504,-1.312554,
-1.126619,-1.166383,
-1.246793,-1.242514,
-1.349277,-1.366759,
-1.193722,-1.239469,
-1.197382,-1.151157,
-1.315116,-1.239469,
-1.210802,-1.254695,
-1.184571,-1.14933,
-1.349277,-1.344834,
-1.213242,-1.179782,
-1.202872,-1.078072,
-1.281565,-1.249823,
-1.355987,-1.3022,
-1.240693,-1.190745,
-1.305356,-1.142631,
-1.309016,-1.441063,
-1.322436,-1.339961,
-1.270584,-1.205971,
-1.345007,-1.297937,
-1.235203,-1.291238,
-1.332807,-1.21937,
-1.403569,-1.306464,
-1.227273,-1.145676,
-1.354157,-1.330216,
-1.322436,-1.280884,
-1.227273,-1.179173,
-1.207142,-1.170647,
-1.273634,-1.250432,
-1.15956,-1.134713,
-1.091238,-1.094516,
-1.090018,-1.014731,
-0.87529,-0.878305,
-0.58187,-0.540285,
-0.451935,-0.323465,
-0.357382,-0.080457,
-0.29821,0.03648,
-0.288449,0.139409,
-0.259168,0.22163,
-0.107273,0.326385,
-0.187186,0.362319,
-0.112763,0.285579,
-0.217687,0.400689,
-0.085922,0.367191,
0.000091,0.371455,
-0.052981,0.351356,
-0.070672,0.353792,
-0.073112,0.40617,
-0.087142,0.317859,
-0.054201,0.390944,
-0.069452,0.379372,
-0.074942,0.423832,
-0.040171,0.333085,
-0.0359,0.397035,
-0.070672,0.434795,
-0.073722,0.414697,
-0.115813,0.387899,
-0.139604,0.44454,
-0.115813,0.401907,
-0.095683,0.371455,
-0.083482,0.40008,
-0.111543,0.439059,
-0.113983,0.465857,
-0.137774,0.431141,
-0.050541,0.411652,
-0.104833,0.405561,
-0.01821,0.395816,
0.015341,0.437231,
-0.01699,0.391553,
-0.059081,0.369018,
-0.050541,0.462202,
-0.049931,0.411652,
-0.058471,0.499963,
-0.054811,0.479256,
-0.076772,0.422614,
-0.074332,0.397644,
-0.140824,0.476819,
-0.110323,0.44454,
-0.063961,0.379372,
-0.146924,0.423832,
-0.104833,0.404952,
-0.054201,0.40008,
-0.099953,0.426878,
-0.099953,0.428096,
-0.111543,0.414697,
-0.045051,0.413479,
-0.02248,0.440277,
-0.077992,0.473774,
-0.086532,0.401298,
-0.111543,0.390944,
-0.038341,0.404343,
-0.02492,0.381808,
-0.120693,0.398862,
-0.121303,0.445149,
-0.107883,0.474992,
-0.01455,0.460375,
-0.002959,0.446976,
-0.02248,0.404952,
-0.056031,0.459766,
-0.089582,0.403734,
-0.02736,0.390944,
-0.01577,0.440277,
-0.02492,0.431141,
-0.048711,0.379981,
-0.045661,0.453067,
-0.03712,0.369628,
-0.070672,0.379981,
-0.02187,0.457939,
0.015341,0.453067,
-0.03712,0.474992,
-0.01455,0.383026,
-0.072502,0.399471,
-0.109713,0.369628,
-0.02004,0.384245,
-0.01394,0.422005,
0.015951,0.437841,
0.048893,0.378154,
0.125145,0.493873,
0.044012,0.414697,
0.011681,0.40008,
0.026932,0.409215,
0.019002,0.415915,
-0.001129,0.389117,
-0.03041,0.333694,
-0.02736,0.330649,
0.008631,0.425051,
-0.057861,0.442104,
-0.008449,0.462811,
-0.049931,0.407997,
-0.01882,0.337957,
0.017171,0.498136,
-0.01821,0.425051,
-0.079212,0.454894,
0.048283,0.465248,
-0.042611,0.409215,
-0.0298,0.502399,
-0.01821,0.434795,
0.123315,0.434186,
0.092204,0.422614,
0.132466,0.453067,
0.026932,0.41287,
0.045232,0.420787,
-0.000519,0.377545,
-0.046271,0.45733,
-0.03163,0.446976,
-0.03224,0.445758,
0.029372,0.405561,
-0.002959,0.451849,
-0.093242,0.391553,
-0.01272,0.41896,
-0.056641,0.412261,
-0.050541,0.465248,
0.015341,0.418351,
0.003751,0.533461,
-0.090802,0.397035,
0.005581,0.420178,
-0.002349,0.422614,
0.011071,0.328212,
-0.02187,0.431141,
-0.03102,0.426269,
0.006191,0.429314,
0.006801,0.416524,
0.021442,0.460984,
-0.02126,0.403125,
-0.038951,0.387899,
-0.060301,0.443931,
0.025712,0.376936,
-0.082872,0.457939,
0.023882,0.352574,
-0.01516,0.481692,
-0.055421,0.465248,
-0.002349,0.399471,
-0.038341,0.344048,
-0.058471,0.367191,
-0.01699,0.394598,
-0.007839,0.489,
-0.135334,0.415306,
-0.053591,0.370237,
-0.02431,0.370846,
0.008021,0.408606,
-0.01699,0.47621,
0.024492,0.430532,
0.017781,0.439059,
-0.01577,0.352574,
0.035472,0.470729,
0.013511,0.34222,
0.014731,0.399471,
-0.063961,0.398253,
-0.067012,0.419569,
-0.038951,0.390944,
-0.03712,0.400689,
-0.121914,0.326385,
-0.01089,0.405561,
-0.081042,0.426878,
-0.090192,0.343439,
-0.131674,0.398253,
-0.198776,0.252691,
-0.267709,0.171079,
-0.266489,0.131491,
-0.320171,0.086422,
-0.320781,0.130882,
-0.31346,0.058406,
-0.340911,0.082767,
-0.390933,0.038916,
-0.331761,0.09373,
-0.273809,0.009682,
-0.353722,0.06206,
-0.276249,0.057797,
-0.324441,0.074241,
-0.342741,0.075459,
-0.329321,0.067541,
-0.337861,0.082767,
-0.393373,0.123573,
-0.352502,0.043789,
-0.429974,-0.003717,
-0.347622,0.105911,
-0.390323,0.032217,
-0.442785,0.038307,
-0.432415,-0.003108,
-0.435465,0.034653,
-0.392153,0.031608,
-0.408014,0.006028,
-0.422044,0.006637,
-0.403133,0.046225,
-0.334811,0.002374,
-0.29699,0.002374,
-0.417164,0.077895,
-0.358602,0.024299,
-0.347622,0.094339,
-0.359822,-0.012853,
-0.380563,0.11322,
-0.323831,0.046225,
-0.423874,0.063887,
-0.210367,0.166816,
-0.242698,0.115047,
-0.243308,0.147935,
-0.256728,0.171688,
-0.259168,0.207013,
-0.276859,0.074241,
-0.280519,0.219193,
-0.257948,0.256954,
-0.268929,0.20214,
-0.31529,0.196659,
-0.3098,0.127837,
-0.214027,0.175951,
-0.30004,0.171079,
-0.29638,0.211276,
-0.261608,0.245382,
-0.267709,0.233201,
-0.235378,0.182042,
-0.138994,0.148544,
-0.214027,0.164379,
-0.181696,0.17047,
-0.206707,0.104693,
-0.203046,0.168034,
-0.154245,0.276444,
-0.331761,0.197877,
-0.242698,0.108347,
-0.211587,0.261218,
-0.219517,0.230156,
-0.220737,0.20884,
-0.201826,0.222848,
-0.171325,0.235029,
-0.203046,0.264872,
-0.30736,0.200313,
-0.30065,0.239292,
-0.213417,0.137581,
-0.322001,0.222239,
-0.240258,0.220412,
-0.281129,0.199095,
-0.165835,0.167425,
-0.247578,0.24051,
-0.30614,0.20884,
-0.205486,0.211885,
-0.262829,0.198486,
-0.240258,0.239901,
-0.262829,0.164379,
-0.253678,0.222239,
-0.193286,0.180824,
-0.335421,0.222848,
-0.372632,0.207013,
-0.31407,0.204576,
-0.31773,0.177778,
-0.357382,0.259999,
-0.371412,0.175951,
-0.365922,0.158898,
-0.358602,0.186305,
-0.390933,0.09373,
-0.376293,0.172297,
-0.212807,0.169861,
-0.3159,0.153417,
-0.344571,0.178387,
-0.353722,0.136972,
-0.238428,0.200313,
-0.30431,0.23442,
-0.345791,0.215539,
-0.30614,0.166816,
-0.256728,0.230765,
-0.270149,0.250255,
-0.171935,0.194832,
-0.276859,0.213712,
-0.242698,0.194223,
-0.256728,0.194832,
-0.283569,0.238074,
-0.324441,0.208231,
-0.236598,0.282534,
-0.186576,0.255127,
-0.212197,0.285579,
-0.241478,0.204576,
-0.270759,0.250255,
-0.204876,0.257563,
-0.257338,0.237465,
-0.184136,0.19605,
-0.155465,0.192395,
-0.204876,0.193005,
-0.202436,0.254518,
-0.236598,0.211276,
-0.183526,0.196659,
-0.227447,0.30446,
-0.265879,0.223457,
-0.265879,0.274007,
-0.343351,0.184478,
-0.255508,0.245382,
-0.198776,0.200313,
-0.204266,0.270353,
-0.262218,0.190568,
-0.246358,0.294715,
-0.217077,0.241728,
-0.239648,0.259999,
-0.247578,0.217366,
-0.286009,-0.055486,
-0.806968,-0.545767,
-0.961913,-0.85638,
-0.943003,-0.879523,
-1.069887,-0.973925,
-1.040606,-0.962353,
-1.032676,-0.999505,
-0.989364,-1.012295,
-1.177861,-1.037875,
-1.124179,-1.087208,
-1.065617,-0.994633,
-1.049756,-1.039702,
-1.135159,-1.04762,
-1.113199,-1.026912,
-1.215682,-1.17491,
-1.223613,-1.204753,
-1.108929,-1.13045,
-1.171151,-1.057973,
-1.232153,-1.101825,
-1.183351,-1.096952,
-1.15651,-1.158466,
-1.277905,-1.202317,
-1.241303,-1.168211,
-1.15712,-1.090253,
-1.272414,-1.198054,
-1.14309,-1.120705,
-1.124789,-1.085989,
-1.269364,-1.099998,
-1.217512,-1.153593,
-1.166271,-1.10487,
-1.224833,-1.184655,
-1.230933,-1.140804,
-1.13882,-0.970271,
-1.291325,-1.141413,
-1.097338,-1.077463,
-1.16017,-1.080508,
-1.166271,-1.176128,
-1.180911,-1.184655,
-1.13943,-1.069545,
-1.297425,-1.274793,
-1.121739,-1.068327,
-1.223613,-1.156639,
-1.253504,-1.298546,
-1.1437,-1.179173,
-1.212022,-1.121314,
-1.183961,-1.231551,
-1.176641,-1.233378,
-1.174811,-1.14324,
-1.257774,-1.14324,
-1.254114,-1.28332,
-1.276075,-1.22607,
-1.096118,-1.123141,
-1.215072,-1.196836,
-1.275464,-1.184655,
-1.119299,-1.131668,
-1.14492,-1.075027,
-1.226053,-1.217543,
-1.095508,-1.083553,
-1.296815,-1.298546,
-1.121129,-1.16882,
-1.190671,-1.208407,
-1.223003,-1.332653,
-1.126009,-1.1877,
-1.13577,-1.013513,
-1.098558,-1.190745,
-1.269974,-1.218152,
-1.052807,-1.109133,
-1.231543,-1.175519,
-1.274244,-1.303418,
-1.230933,-1.122532,
-1.243743,-1.212671,
-1.190061,-1.155421,
-1.163831,-1.151766,
-1.199212,-1.154812,
-1.257164,-1.279057,
-1.171761,-1.248604,
-1.167491,-1.082944,
-1.293765,-1.294892,
-1.089408,-1.227897,
-1.217512,-1.191354,
-1.343787,-1.303418,
-1.190061,-1.254695,
-1.14126,-1.185264,
-1.208362,-1.231551,
-1.326706,-1.293065,
-1.176031,-1.181,
-1.212022,-1.268703,
-1.240693,-1.305246,
-1.185181,-1.297328,
-1.091848,-1.059192,
-1.240083,-1.302809,
-1.093068,-1.215107,
-1.130889,-1.227288,
-1.257774,-1.406956,
-1.216902,-1.223025,
-1.197992,-1.272966,
-1.250454,-1.280884,
-1.260214,-1.380158,
-1.165661,-1.216934,
-1.259604,-1.276011,
-1.223613,-1.323517,
-1.299865,-1.329607,
-1.100388,-1.145676,
-1.293155,-1.338134,
-1.210802,-1.288801,
-1.131499,-1.308291,
-1.256554,-1.347879,
-1.206532,-1.34727,
-1.163831,-1.237033,
-1.225443,-1.341179,
-1.284005,-1.341179,
-1.259604,-1.243123,
-1.219953,-1.243123,
-1.235813,-1.335089,
-1.119299,-1.28941,
-1.334637,-1.337525,
-1.207752,-1.227288,
-1.224223,-1.190136,
-1.348057,-1.414265,
-1.180911,-1.349097,
-1.213242,-1.224243,
-1.230323,-1.253477,
-1.238863,-1.324126,
-1.260214,-1.257131,
-1.185791,-1.183437,
-1.243743,-1.279666,
-1.050977,-1.074418,
-1.106488,-1.09208,
-0.87041,-0.995851,
-0.658123,-0.674275,
-0.566619,-0.427003,
-0.3159,-0.166941,
-0.268319,-0.057922,
-0.234768,0.114438,
-0.157295,0.096775,
-0.054201,0.305069,
-0.043831,0.272789,
-0.03163,0.382417,
0.018391,0.382417,
0.088544,0.386072,
-0.0298,0.420787,
-0.041391,0.403125,
-0.049931,0.42566,
-0.058471,0.419569,
-0.065181,0.501181,
-0.137774,0.429923,
-0.084092,0.426878,
-0.115813,0.417742,
-0.042001,0.370846,
-0.090802,0.387899,
-0.060301,0.419569,
0.009241,0.319686,
-0.073112,0.468902,
-0.01028,0.370846,
0.006191,0.470729,
-0.045051,0.436622,
0.017171,0.47012,
-0.03041,0.419569,
-0.086532,0.404952,
-0.03529,0.440277,
-0.051151,0.421396,
0.015951,0.431141,
-0.085922,0.404343,
-0.03468,0.468902,
-0.051151,0.459157,
-0.069452,0.408606,
-0.067622,0.387899,
-0.02675,0.462202,
-0.02736,0.464638,
-0.064571,0.456721,
0.012901,0.439668,
-0.054201,0.478037,
-0.070062,0.445149,
-0.090192,0.395207,
-0.03163,0.42566,
-0.01272,0.328822,
-0.048101,0.351965,
-0.080432,0.340393,
-0.084702,0.445758,
0.050723,0.420178,
-0.01821,0.443931,
0.055603,0.484737,
0.034862,0.445758,
-0.077992,0.439668,
0.024492,0.420178,
-0.00967,0.417133,
0.015951,0.43845,
0.032422,0.427487,
-0.01638,0.408606,
0.042792,0.441495,
0.014121,0.359274,
-0.0237,0.501181,
0.030592,0.381199,
-0.054811,0.406779,
0.027542,0.459766,
-0.02126,0.395207,
-0.042001,0.391553,
0.004361,0.420178,
-0.0298,0.47621,
-0.0237,0.415306,
-0.063961,0.431141,
-0.004789,0.389726,
0.008631,0.415306,
-0.00967,0.432968,
-0.02248,0.423832,
-0.050541,0.34892,
-0.079822,0.460984,
-0.081042,0.441495,
0.012291,0.452458,
-0.03285,0.422005,
0.004361,0.460984,
-0.03651,0.45733,
-0.01943,0.334303,
-0.044441,0.479865,
0.040962,0.406779,
-0.103003,0.504226,
-0.135334,0.401298,
-0.095683,0.384245,
-0.049321,0.432359,
-0.01455,0.459157,
-0.077992,0.316032,
0.022052,0.370846,
-0.03712,0.48291,
-0.01699,0.441495,
-0.058471,0.415915,
0.062313,0.476819,
0.019612,0.453676,
-0.007229,0.44454,
-0.088972,0.453067,
-0.01882,0.407388,
0.031202,0.344657,
0.021442,0.34892,
-0.03346,0.468293,
0.065973,0.414697,
-0.02309,0.417133,
-0.056641,0.415306,
-0.049931,0.426878,
-0.00967,0.386681,
-0.01455,0.409215,
-0.02614,0.422005,
-0.067622,0.389726,
-0.03407,0.436622,
0.000091,0.439668,
0.026322,0.40617,
0.012901,0.404952,
-0.008449,0.473774,
0.006801,0.366582,
0.028152,0.378154,
0.075734,0.434795,
0.065363,0.460984,
0.042182,0.414697,
0.111725,0.473774,
0.059263,0.414088,
0.050113,0.414088,
0.086104,0.350747,
0.036082,0.462811,
0.031202,0.38729,
0.055603,0.399471,
-0.02614,0.45063,
0.122095,0.409824,
0.012901,0.384245,
0.004971,0.372673,
0.033032,0.394598,
-0.01943,0.406779,
0.019612,0.425051,
0.048893,0.462811,
0.034252,0.41287,
-0.070062,0.36171,
-0.01943,0.425051,
-0.01028,0.403734,
-0.02309,0.405561,
0.017171,0.330649,
0.043402,0.390944,
0.065363,0.407388,
-0.0298,0.415915,
-0.003569,0.454894,
-0.047491,0.497527,
-0.052371,0.421396,
-0.052371,0.408606,
0.004971,0.376936,
-0.045051,0.376936,
-0.000519,0.390944,
-0.086532,0.43845,
-0.002349,0.406779,
-0.03163,0.451849,
-0.02309,0.402516,
0.025712,0.31055,
-0.0237,0.450021,
0.023272,0.389117,
-0.046881,0.303242,
0.013511,0.435404,
-0.044441,0.38059,
-0.044441,0.368409,
0.019002,0.430532,
-0.058471,0.389726,
-0.062741,0.43845,
-0.02187,0.387899,
-0.01882,0.350138,
-0.02187,0.403734,
-0.009059,0.433577,
-0.0298,0.356229,
-0.062741,0.348311,
0.014731,0.416524,
0.060483,0.392771,
-0.045661,0.392771,
-0.071282,0.381808,
-0.03468,0.39338,
-0.104223,0.470729,
-0.095683,0.392162,
-0.01455,0.341611,
-0.084092,0.340393,
-0.069452,0.404343,
-0.111543,0.437841,
-0.042611,0.335521,
-0.104223,0.347093,
-0.089582,0.425051,
-0.120083,0.325776,
-0.086532,0.375109,
-0.077992,0.427487,
-0.03346,0.364755,
-0.02614,0.352574,
-0.073112,0.423832,
-0.001739,0.456112,
-0.105443,0.407997,
-0.117033,0.370846,
-0.115813,0.456112,
-0.061521,0.394598,
-0.101173,0.398253,
-0.042611,0.406779,
-0.093853,0.379981,
-0.007229,0.412261,
-0.081042,0.402516,
-0.052371,0.40617,
-0.02309,0.34222,
-0.084702,0.334912,
-0.03346,0.401907,
-0.03468,0.431141,
-0.02065,0.401907,
-0.092632,0.370846,
-0.0176,0.423223,
-0.041391,0.35501,
-0.129844,0.356838,
-0.0237,0.423223,
-0.046881,0.416524,
-0.050541,0.397644,
0.027542,0.362928,
-0.046881,0.353183,
-0.0176,0.331867,
-0.02248,0.381808,
-0.03285,0.445758,
-0.03041,0.398862,
0.039742,0.3678,
0.001311,0.45733,
-0.003569,0.398253,
-0.051761,0.416524,
-0.01516,0.369628,
-0.03407,0.328822,
-0.086532,0.392162,
-0.01333,0.404343,
-0.117643,0.473165,
-0.089582,0.407997,
-0.042001,0.395207,
-0.070062,0.386681,
-0.060911,0.39338,
-0.007229,0.443322,
0.086104,0.387899,
0.028152,0.422614,
0.010461,0.362319,
-0.040781,0.41896,
-0.01089,0.356838,
0.081224,0.340393,
0.017171,0.353792,
0.113555,0.406779,
0.009241,0.398862,
-0.065792,0.337348,
0.028762,0.367191,
0.065363,0.281316,
0.080004,0.369628,
0.034252,0.38729,
0.050723,0.398253,
-0.082872,0.445149,
-0.095683,0.359883,
-0.046881,0.381808,
-0.045051,0.376936,
-0.045051,0.353792,
-0.119473,0.383026,
0.087934,0.362928,
-0.046881,0.372673,
-0.004789,0.354401,
-0.045051,0.341611,
-0.02797,0.432968,
0.019612,0.353183,
-0.039561,0.331258,
-0.070672,0.368409,
-0.040171,0.41896,
-0.01394,0.368409,
-0.03407,0.324558,
-0.006619,0.390944,
-0.069452,0.409824,
-0.002349,0.414088,
-0.058471,0.311768,
-0.043831,0.414088,
-0.044441,0.322122,
-0.061521,0.391553,
-0.041391,0.412261,
-0.052981,0.35501,
-0.073722,0.425051,
-0.059691,0.3678,
-0.146314,0.367191,
-0.093242,0.451849,
-0.01882,0.375109,
0.017171,0.341002,
0.014121,0.40008,
-0.01943,0.414088,
0.001921,0.372064,
-0.062131,0.383026,
0.002531,0.436622,
-0.046271,0.410434,
-0.02187,0.398253,
-0.102393,0.395816,
-0.090192,0.375109,
-0.056641,0.401298,
-0.079822,0.383026,
-0.117033,0.350138,
-0.077992,0.347702,
-0.193286,0.231374,
-0.259168,0.105911,
-0.655682,-0.361226,
-0.936292,-0.794866,
-1.032066,-0.952609,
-1.047926,-1.028739,
-1.049146,-1.069545,
-1.054027,-1.006814,
-1.041826,-0.987933,
-1.14736,-1.197445,
-1.120519,-1.163947,
-1.097948,-1.133495,
-1.168711,-1.146285,
-1.029626,-1.059192,
-1.115029,-1.020822,
-1.124789,-1.153593,
-1.070497,-1.085989,
-1.042436,-1.018995,
-1.089408,-1.160293,
-1.000345,-1.023258,
-1.126619,-1.059801,
-1.043046,-1.135322,
-1.036946,-1.109742,
-1.041216,-1.008641,
-1.102218,-1.050056,
-1.075377,-1.101216,
-0.971064,-0.967835,
-1.177251,-1.120705,
-1.080258,-1.02813,
-1.062567,-1.028739,
-1.219342,-1.061628,
-1.022916,-1.0732,
-1.025356,-1.036657,
-1.253504,-1.079899,
-1.15285,-1.140804,
-1.019255,-0.918502,
-1.119299,-1.137758,
-1.167491,-1.134713,
-1.14065,-1.11096,
-1.090628,-1.027521,
-1.280955,-1.13654,
-1.099168,-1.154812,
-1.192502,-1.115833,
-1.249234,-1.269921,
-1.13882,-1.191963,
-1.043046,-1.078072,
-1.255944,-1.149939,
-1.174811,-1.189527,
-1.121129,-1.032394,
-1.194942,-1.080508,
-1.202872,-1.160902,
-1.057077,-1.103043,
-1.283395,-1.299155,
-1.171151,-1.129232,
-1.241913,-1.164556,
-1.119299,-1.106697,
-1.238253,-1.143849,
-1.302305,-1.240078,
-1.14309,-1.117051,
-1.307186,-1.335698,
-1.185181,-1.16212,
-1.13699,-1.074418,
-1.193112,-1.149939,
-1.227883,-1.218761,
-1.183961,-1.195618,
-1.183351,-1.062237,
-1.327316,-1.252868,
-1.249234,-1.271139,
-1.266314,-1.161511,
-1.392589,-1.276011,
-1.247403,-1.165774,
-1.058297,-1.069545,
-1.211412,-1.247995,
-1.104048,-1.121314,
-1.268754,-1.218761,
-1.307186,-1.276011,
-1.188841,-1.199272,
-1.13699,-1.118878,
-1.237033,-1.191963,
-1.118689,-1.176737,
-1.208972,-1.108524,
-1.373678,-1.310727,
-1.15468,-1.126795,
-1.195552,-1.166992,
-1.191281,-1.191963,
-1.189451,-1.265049,
-1.069277,-1.095125,
-1.233983,-1.223025,
-1.123569,-1.184046,
-1.169931,-1.15603,
-1.225443,-1.249823,
-1.205312,-1.297937,
-1.13699,-1.144458,
-1.229713,-1.298546,
-1.092458,-1.313163,
-1.16139,-1.286365,
-1.290105,-1.331435,
-1.15712,-1.248604,
-1.132719,-1.154812,
-1.284615,-1.31499,
-1.129059,-1.328998,
-1.068667,-1.205362,
-1.183961,-1.444717,
-1.15895,-1.248604,
-1.166271,-1.245559,
-1.13821,-1.207798,
-1.185791,-1.34727,
-1.108929,-1.16882,
-1.14919,-1.224243,
